Canonical SMILES,Molecule IDs
Fc1ccc(Nc2ncnc3ccc(-c4cnn(C5CCNCC5)c4)cc23)cc1Cl,"CHEMBL3828092, CHEMBL3828092"
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN1CCC[C@@H]1C(N)=O,"CHEMBL206955, CHEMBL206955"
CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n([C@@H]5CCN(S(=O)(=O)C6CC6)C5)c4n3)cc2)CC1,"CHEMBL4786787, CHEMBL4786787"
Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,"CHEMBL122182, CHEMBL122182"
C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,"CHEMBL69966, CHEMBL69966, CHEMBL69966"
CCCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)CCCC,"CHEMBL202398, CHEMBL202398"
CN(C)CCn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,"CHEMBL287832, CHEMBL287832, CHEMBL287832, CHEMBL287832"
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,"CHEMBL207130, CHEMBL207130"
CC1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1,"CHEMBL4468924, CHEMBL4468924"
Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,"CHEMBL69629, CHEMBL69629"
COCC1CN(c2ncc(C(C)C)c3cc(Nc4ccnc(N5CC[C@@H](O)[C@@](C)(F)C5)n4)ncc23)C1,"CHEMBL5198992, CHEMBL5198992"
CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n([C@H]5CCN(S(=O)(=O)C6CC6)C5)c4n3)cc2)CC1,"CHEMBL4795878, CHEMBL4795878"
CCN1CCN(Cc2ccc(-c3cc4c(N[C@@H](C)c5ccccc5)ncnc4[nH]3)cc2)CC1,"CHEMBL484270, CHEMBL484270"
CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,"CHEMBL126137, CHEMBL126137"
CC[C@@H](C)n1nc(N2CC(C(C)(C)O)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,"CHEMBL5280589, CHEMBL5280589, CHEMBL5280589, CHEMBL5280589"
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCN1CCNCCNCC1,"CHEMBL4439338, CHEMBL4439338"
CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,"CHEMBL93461, CHEMBL93461"
Clc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,"CHEMBL296377, CHEMBL296377"
CC(C)c1cnc(N2CC(O)C2)c2cnc(Nc3ccnc(N4CC[C@@H](O)[C@@](C)(F)C4)n3)cc12,"CHEMBL5203267, CHEMBL5203267"
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,"CHEMBL213007, CHEMBL213007"
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccc(OC)cc2)nn1,"CHEMBL4436695, CHEMBL4436695"
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCC(N5CCOCC5)CC4)cc3OC)n2)c1,"CHEMBL4225781, CHEMBL4225781, CHEMBL4225781"
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,"CHEMBL3949347, CHEMBL3949347"
S=C(Nc1cccc(Cl)c1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,"CHEMBL4078182, CHEMBL4078182"
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCc2ccccc2)nn1,"CHEMBL4584413, CHEMBL4584413"
C=CC(=O)Nc1cc(Nc2ncc3nc(Nc4ccccc4)n(C(C)C)c3n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4227701, CHEMBL4227701"
C=CC(=O)N[C@H]1CCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cc(C)ccc32)C1,"CHEMBL3953221, CHEMBL3953221, CHEMBL3953221"
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCCC2)CCO4)c1,"CHEMBL3114688, CHEMBL3114688"
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(CC)CC)CCO4)c1,"CHEMBL3114687, CHEMBL3114687"
Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,"CHEMBL153573, CHEMBL153573"
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)N5CCC(Oc6no[n+]([O-])c6S(=O)(=O)c6ccccc6)CC5)CC4)cc3OC)ncc2Cl)c1,"CHEMBL2381504, CHEMBL2381504, CHEMBL2381504"
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN1CCOCC1,"CHEMBL4288246, CHEMBL4288246"
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)/C(F)=C\CN1CCOCC1,"CHEMBL3357640, CHEMBL3357640"
COc1cc2ncnc3c2cc1OCCOCCOCCOc1cccc(Cl)c1N3,"CHEMBL5194285, CHEMBL5194285, CHEMBL5194285"
C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4ccc5c(c4)OCO5)n3)[nH]c12,"CHEMBL5085136, CHEMBL5085136"
C=CC(=O)Nc1ccc(CN(C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1,"CHEMBL4092990, CHEMBL4092990"
CC1CCCCN1C/C=C/C(=O)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,"CHEMBL4458843, CHEMBL4458843"
O=C(/C=C/CN1CC2(COC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,"CHEMBL3233020, CHEMBL3233020"
C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCOCC4)cc3)oc3ncnc(NCCO)c23)c1,"CHEMBL5435463, CHEMBL5435463"
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(F)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,"CHEMBL428741, CHEMBL428741"
CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5cn[nH]c5c4)n3)cc2)CC1,"CHEMBL5173070, CHEMBL5173070"
C=CC(=O)Nc1cccc(-c2cc3c(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)ccnc3[nH]2)c1,"CHEMBL4094438, CHEMBL4094438, CHEMBL4094438"
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,"CHEMBL1336, CHEMBL1336, CHEMBL1336, CHEMBL1336, CHEMBL1336, CHEMBL1336, CHEMBL1336, CHEMBL1336, CHEMBL1336"
C=C(C)C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,"CHEMBL138363, CHEMBL138363"
OCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]ccc23)[nH]1,"CHEMBL4088971, CHEMBL4088971, CHEMBL4088971, CHEMBL4088971"
C=CC(=O)N[C@H]1CC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,"CHEMBL3912266, CHEMBL3912266"
Fc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,"CHEMBL54788, CHEMBL54788"
Fc1ccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)cc1Cl,"CHEMBL2087360, CHEMBL2087360"
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)CC(N)=O,"CHEMBL379601, CHEMBL379601"
CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,"CHEMBL128432, CHEMBL128432"
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N4CCC(N(C)C)CC4)cc3OC)n2)c1,"CHEMBL4225191, CHEMBL4225191, CHEMBL4225191"
COCCN1CC(C(N)=O)(N(C)Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,"CHEMBL207815, CHEMBL207815"
CN1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4cc32)CC1,"CHEMBL4643111, CHEMBL4643111"
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCNC,"CHEMBL3353412, CHEMBL3353412, CHEMBL3353412"
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccc(F)cc2)nn1,"CHEMBL4515526, CHEMBL4515526"
N#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,"CHEMBL4778159, CHEMBL4778159"
Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,"CHEMBL3951434, CHEMBL3951434, CHEMBL3951434"
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN(C)C)CCO4)c1,"CHEMBL3114690, CHEMBL3114690"
CN(C)CCN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,"CHEMBL162053, CHEMBL162053"
COC(=O)c1ccc(O)c(-c2nc(NCc3cccnc3)c3ccccc3n2)c1,"CHEMBL4214588, CHEMBL4214588, CHEMBL4214588"
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCS(=O)(=O)CC1,"CHEMBL4454929, CHEMBL4454929, CHEMBL4454929"
CC(C)n1nc(N2CCC(O)CC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,"CHEMBL5276357, CHEMBL5276357, CHEMBL5276357"
CC(C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,"CHEMBL3805283, CHEMBL3805283"
C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)CC(=O)OC,"CHEMBL5083034, CHEMBL5083034, CHEMBL5083034"
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)CC)CC4)cc3OC(F)F)ncc2SC)c1,"CHEMBL3799428, CHEMBL3799428"
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(OCCCN3CCC(C(=O)NO)CC3)cc2)ncc1Cl,"CHEMBL4858535, CHEMBL4858535"
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)nc4)nc32)c1,"CHEMBL4086000, CHEMBL4086000"
COc1ccc(-c2c3c4cc(OC)c(OCCCNC(=N)N)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O.O=C(O)C(F)(F)F,"CHEMBL4215397, CHEMBL4215397"
C=CC(=O)N1CC[C@H](Oc2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)C1,"CHEMBL3965087, CHEMBL3965087"
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(Cl)cc4)nc32)c1,"CHEMBL2437458, CHEMBL2437458, CHEMBL2437458"
C=CC(=O)Nc1cccc(N2C(=O)OC(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,"CHEMBL5200275, CHEMBL5200275"
O=C(NO)c1ccccc1Nc1nc(Nc2ccc(OCCN3CCOCC3)cc2)ncc1Cl,"CHEMBL4875985, CHEMBL4875985"
COc1cc2ncnc(NCc3ccc(F)cc3)c2cc1OC.Cl,"CHEMBL1203938, CHEMBL1203938, CHEMBL1203938"
CCOC(=O)c1ccc(Nc2cc(NC(=O)CCCC(=O)O)ncn2)cc1,"CHEMBL4290750, CHEMBL4290750"
CN(C)CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,"CHEMBL2347966, CHEMBL2347966"
CCN(CC)CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,"CHEMBL202425, CHEMBL202425"
Cn1cc(-c2cc(C(=O)/N=c3\[nH]c4ccccc4n3[C@H]3CC[C@H](O)CC3)ccn2)cn1,"CHEMBL5195167, CHEMBL5195167, CHEMBL5195167"
CN(C)C/C=C/C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,"CHEMBL3647970, CHEMBL3647970"
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,"CHEMBL4094823, CHEMBL4094823"
OCC(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,"CHEMBL416611, CHEMBL416611, CHEMBL416611"
C=CC(=O)Nc1cccc(NC(=O)Nc2ccnc(Nc3ccc(N(C)CCN(C)C)cc3OC)n2)c1,"CHEMBL4225255, CHEMBL4225255, CHEMBL4225255"
CCCCN(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)CCCC,"CHEMBL202421, CHEMBL202421"
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)Nc4ccc(S(N)(=O)=O)cc4)cc23)c1,"CHEMBL4859542, CHEMBL4859542"
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1,"CHEMBL2179119, CHEMBL2179119, CHEMBL2179119"
Brc1cccc(Nc2ncnc3cc4c(cc23)OCCOCOCOCCO4)c1,"CHEMBL2087356, CHEMBL2087356"
CCOc1cc2ncnc(Nc3cc(F)cc(C(F)(F)F)c3)c2cc1OCC.Cl,"CHEMBL1203935, CHEMBL1203935"
COc1cc2ncnc(Nc3ccccc3)c2cc1OC.Cl,"CHEMBL542484, CHEMBL542484"
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C(C)C)[C@@H](C)C(N)=O,"CHEMBL208048, CHEMBL208048"
COCC[C@@H](C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,"CHEMBL207445, CHEMBL207445"
CCN1CCN(c2ccc(Nc3nccc(-c4c(-c5cccc(NC(=O)c6c(F)cccc6F)c5)nc5sccn45)n3)cc2)CC1,"CHEMBL1090358, CHEMBL1090358"
Brc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,"CHEMBL2087355, CHEMBL2087355"
Nc1c(-c2ccc(F)cc2)c(-c2ccncc2)nn1-c1c(Cl)cc(Cl)cc1Cl,"CHEMBL2011291, CHEMBL2011291, CHEMBL2011291, CHEMBL2011291, CHEMBL2011291, CHEMBL2011291, CHEMBL2011291, CHEMBL2011291, CHEMBL2011291, CHEMBL2011291, CHEMBL2011291"
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,"CHEMBL3544983, CHEMBL3544983"
CNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,"CHEMBL466586, CHEMBL466586"
C=CC(=O)Nc1cccc(N2C(=O)C(Cc3ccc(OC)cc3)N(C)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,"CHEMBL3219134, CHEMBL3219134, CHEMBL3219134, CHEMBL3219134, CHEMBL3219134"
Clc1cc(Nc2ncnc3nn4ccccc4c23)ccc1OCc1ccccc1,"CHEMBL181742, CHEMBL181742"
C=CC(=O)Nc1cc(Nc2nccc(NC(=O)c3cccc(OC)c3)n2)c(OC)cc1N1CCC(C(N)=O)CC1,"CHEMBL4555707, CHEMBL4555707"
C=CC(=O)Nc1cc(Nc2ncc(C(F)(F)F)c(-c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4747078, CHEMBL4747078"
CCOC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,"CHEMBL422292, CHEMBL422292"
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(C)c3)ncc2Cl)c1,"CHEMBL4745868, CHEMBL4745868"
COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC.Cl,"CHEMBL1203934, CHEMBL1203934, CHEMBL1203934"
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)NCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,"CHEMBL2381514, CHEMBL2381514, CHEMBL2381514"
COc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)ccc1N1CCC(N2CCN(C)CC2)CC1,"CHEMBL5086894, CHEMBL5086894"
Brc1cccc(Nc2ncnc3cnccc23)c1,"CHEMBL51265, CHEMBL51265"
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCC#CCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,"CHEMBL2381509, CHEMBL2381509, CHEMBL2381509"
CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)[C@@H]1COC(=O)N1,"CHEMBL3818970, CHEMBL3818970, CHEMBL3818970"
CNc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,"CHEMBL298637, CHEMBL298637, CHEMBL298637"
CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5[nH]ccc5c4)n3)cc2)CC1,"CHEMBL5287550, CHEMBL5287550"
O=C(O)Cn1ncc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,"CHEMBL36819, CHEMBL36819"
C=CC(=O)Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,"CHEMBL52913, CHEMBL52913"
CCOc1cc2ncnc(Nc3ccc4c(ccn4S(=O)(=O)c4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,"CHEMBL3890751, CHEMBL3890751"
C=C(Cl)C(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)c(Cl)c3)ncc2Cl)c1,"CHEMBL4776012, CHEMBL4776012"
O=C(O)CCCC(=O)Nc1cc(N2CCOCC2)ncn1,"CHEMBL4283970, CHEMBL4283970"
O=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,"CHEMBL3815161, CHEMBL3815161, CHEMBL3815161"
C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)nc3)oc3ncnc(NC4CCCC4)c23)c1,"CHEMBL5441041, CHEMBL5441041"
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCCCC4)cc3)cc2C1=O,"CHEMBL5172668, CHEMBL5172668"
O=C(O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1O,"CHEMBL449093, CHEMBL449093"
C=CC(=O)N1CC[C@H](Oc2ccc3ncnc(Nc4ccc(F)c(Cl)c4F)c3c2)C1,"CHEMBL3940909, CHEMBL3940909"
C=CC(=O)Nc1cc(Nc2nccc(Nc3cnn(C)c3)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL5071181, CHEMBL5071181, CHEMBL5071181"
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1C(N)=O,"CHEMBL207584, CHEMBL207584"
O=C(/C=C/CNCc1ncccn1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,"CHEMBL3233776, CHEMBL3233776"
Fc1c(Nc2ncnc3cc4c(cc23)OCCO4)cccc1C(F)(F)F,"CHEMBL4759650, CHEMBL4759650"
COCCN(Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC)[C@@H](C)C(N)=O,"CHEMBL382823, CHEMBL382823"
Clc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,"CHEMBL2087358, CHEMBL2087358"
NCCCSc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)[nH]1,"CHEMBL4076363, CHEMBL4076363, CHEMBL4076363"
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)C(C)C)c23)c1,"CHEMBL5408586, CHEMBL5408586"
Cc1cc(=O)n2nc(SCc3ccc(F)cc3)nc2[nH]1,"CHEMBL4441392, CHEMBL4441392"
COc1ccc2ncnc(Nc3ccccc3)c2c1,"CHEMBL328879, CHEMBL328879"
Fc1cccc(Nc2ncnc3ccccc23)c1,"CHEMBL92985, CHEMBL92985"
CN(C)CCCNC(=O)/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,"CHEMBL334801, CHEMBL334801, CHEMBL334801"
O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,"CHEMBL3948267, CHEMBL3948267"
CC(C)(O)Cn1/c(=N/C(=O)c2ccnc(-c3cccnc3)c2)[nH]c2ccccc21,"CHEMBL4449589, CHEMBL4449589, CHEMBL4449589"
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3C(C)(C)C)ccn2)c1,"CHEMBL4082884, CHEMBL4082884, CHEMBL4082884"
C=CC(=O)Nc1cc(Br)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,"CHEMBL4095439, CHEMBL4095439"
C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CN(C)C)cc23)c1,"CHEMBL3622645, CHEMBL3622645, CHEMBL3622645"
O=C(NO)c1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,"CHEMBL4858409, CHEMBL4858409"
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OCC1CCN(C)CC1,"CHEMBL385471, CHEMBL385471"
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@@H]1C[C@@H](O)CN1C,"CHEMBL3647419, CHEMBL3647419"
CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,"CHEMBL345109, CHEMBL345109, CHEMBL345109"
O=C1c2ccccc2Nc2ccc(F)cc2N1Cc1ccccc1,"CHEMBL4520903, CHEMBL4520903, CHEMBL4520903, CHEMBL4520903"
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)OCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,"CHEMBL2381506, CHEMBL2381506, CHEMBL2381506"
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(CC(=O)NCCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC4)cc3OC)ncc2Cl)c1,"CHEMBL2381515, CHEMBL2381515, CHEMBL2381515"
COc1ccc(Nc2ncc3ncc(=O)n(-c4ccc(NC(=O)/C=C/CN(C)C)cc4)c3n2)cc1,"CHEMBL2437483, CHEMBL2437483, CHEMBL2437483"
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N(C)CCN(C)C)cc3OC)nc3[nH]ccc23)CC1,"CHEMBL5198920, CHEMBL5198920"
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN1CCOCC1,"CHEMBL3357643, CHEMBL3357643"
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,"CHEMBL4453068, CHEMBL4453068"
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(C(F)(F)F)cc3)c3c(N)ncnc32)C1,"CHEMBL2180203, CHEMBL2180203, CHEMBL2180203"
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)/C=C/CN2CCCC2)CCO4)c1,"CHEMBL3114700, CHEMBL3114700"
CC(=O)OC[C@@]1(C)[C@@H]2CC[C@]3(C)[C@H](CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)OCCCCO[N+](=O)[O-])CC[C@]43C)[C@@]2(C)CC[C@@H]1OC(C)=O,"CHEMBL4588786, CHEMBL4588786"
CCOc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1,"CHEMBL3962365, CHEMBL3962365"
CC(=O)Nc1cccc(Nc2nc3cnc(Nc4ccc(C(=O)N[N+]5=CCN(C)CC5)cc4F)nc3n2C(C)C)c1,"CHEMBL4111809, CHEMBL4111809, CHEMBL4111809"
Cc1ccc(C2=NN(c3nc(-c4ccc(Cl)cc4)cs3)C(c3ccc(F)cc3)C2)cc1C,"CHEMBL1821869, CHEMBL1821869"
Fc1cc(F)cc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)c1,"CHEMBL4065300, CHEMBL4065300"
C#CCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,"CHEMBL1243316, CHEMBL1243316"
C=CC(=O)Oc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,"CHEMBL2437482, CHEMBL2437482, CHEMBL2437482"
C=CC(=O)Nc1cc(Nc2cc(-c3cn(C)c4ccccc34)nc(C)n2)c(OC)cc1N(C)CCN(C)C,"CHEMBL4066569, CHEMBL4066569, CHEMBL4066569"
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)nc3ccsc23)CC1,"CHEMBL5174995, CHEMBL5174995"
C=CC(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,"CHEMBL3647973, CHEMBL3647973"
CCOc1cc2ncnc(Nc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2cc1NC(=O)/C=C/CN1CCCC1,"CHEMBL3986103, CHEMBL3986103"
COC(CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1)OC,"CHEMBL3233779, CHEMBL3233779"
Fc1cccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)c1,"CHEMBL246284, CHEMBL246284, CHEMBL246284"
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC(=O)Nc1ccc(S(N)(=O)=O)cc1,"CHEMBL4877054, CHEMBL4877054"
O=C(NCCN1CCCCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,"CHEMBL3814956, CHEMBL3814956, CHEMBL3814956"
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccc(Cl)cc2)nn1,"CHEMBL4460706, CHEMBL4460706"
